Nav_Date,Nifty_100,Nifty_Midcap_150,Nifty_Smallcap_250,Nifty_500,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
2023-01-11,18013.950,11948.900,9444.150,15272.000,348.620,42.580,293.751,750.524,317.532,69.340,381.539,192.067,448.320,65.570,86.019,102.869,207.949,76.040,187.191,52.110,63.320,113.644,79.726,47.022,54.040,161.819,591.870,19.080,367.141,199.570,15.449,586.360,207.000,102.790,1128.170,17.340,63.419,1146.157,129.000,54.684,226.712
2023-01-12,18248.550,11899.550,9398.000,15450.100,348.400,42.620,294.024,749.478,317.540,69.290,381.058,191.815,448.670,65.730,86.224,102.705,208.070,76.173,187.428,52.240,63.370,113.813,79.636,47.081,54.250,162.036,590.130,19.140,367.154,199.124,15.469,585.350,207.153,102.685,1127.450,17.360,63.578,1146.861,128.965,54.679,227.130
2023-01-13,18081.000,11862.850,9403.200,15325.250,350.070,42.820,295.008,753.649,318.995,69.570,382.192,192.780,449.870,65.750,86.327,102.972,208.366,76.013,187.276,52.405,63.640,113.872,79.787,47.000,54.430,162.155,590.460,19.170,368.414,199.775,15.540,586.920,207.462,102.981,1132.840,17.430,63.725,1153.033,129.192,54.888,227.369
2023-01-16,18054.300,11836.400,9409.400,15301.350,348.740,42.590,294.385,750.698,317.747,69.270,380.656,191.912,448.460,65.240,86.178,102.643,207.475,75.812,186.488,52.348,63.610,113.800,79.763,47.008,54.190,161.875,587.690,19.040,367.397,199.113,15.452,584.660,206.879,102.787,1128.760,17.340,63.370,1150.073,128.925,54.664,226.420
2023-01-17,18028.300,11830.400,9436.250,15279.600,350.720,42.820,295.419,755.262,319.572,69.790,382.689,192.845,447.730,65.240,85.934,102.444,207.418,75.720,186.472,52.370,63.530,113.320,79.515,46.994,54.210,161.369,588.860,19.070,367.535,199.697,15.499,586.150,207.652,103.077,1133.090,17.380,63.611,1155.081,129.711,54.961,226.925
2023-01-18,18126.250,11800.300,9431.250,15346.100,352.660,43.000,296.707,760.583,320.961,70.230,384.511,193.712,448.660,65.420,86.243,102.567,207.781,75.890,187.029,52.492,63.500,113.650,79.598,47.015,54.380,161.816,591.270,19.070,368.948,200.529,15.526,589.600,208.473,103.592,1138.560,17.440,63.776,1160.077,130.229,55.242,227.879
2023-01-19,18074.200,11793.600,9417.950,15305.450,352.260,42.800,296.804,760.287,320.110,70.150,384.318,193.069,446.990,65.440,86.331,102.684,207.555,75.962,186.593,52.452,63.450,113.293,79.690,46.923,54.400,162.465,589.800,18.970,368.414,200.138,15.522,588.780,207.943,103.396,1135.940,17.360,63.606,1160.565,130.044,55.152,226.844
2023-01-20,18216.400,11843.700,9424.050,15396.150,350.660,42.550,295.978,759.375,318.594,69.800,382.467,192.176,443.610,65.040,85.690,102.142,206.036,75.366,185.432,52.287,63.250,112.758,79.364,46.799,54.030,161.628,586.500,18.900,366.664,199.179,15.454,586.170,206.598,102.863,1129.090,17.260,63.168,1159.476,129.499,54.845,225.843
2023-01-23,18307.400,11832.350,9396.900,15466.350,352.070,42.650,297.771,763.065,319.613,69.940,384.368,193.086,445.990,65.190,86.016,102.699,206.241,75.247,185.977,52.261,63.280,112.256,79.282,46.805,54.040,161.585,588.010,19.030,368.637,200.349,15.508,589.600,207.419,103.399,1133.660,17.260,63.203,1165.882,129.671,54.937,227.403
2023-01-24,18244.750,11748.950,9344.950,15419.700,351.930,42.730,296.946,761.949,319.207,69.820,383.701,193.398,445.580,65.150,85.862,102.410,205.823,74.908,185.567,52.042,63.190,111.938,79.144,46.509,53.850,161.035,587.360,19.050,367.446,200.145,15.471,588.710,206.584,103.282,1130.460,17.300,63.276,1162.218,129.452,54.729,227.874
2023-01-25,18169.450,11771.050,9331.900,15347.900,346.910,42.270,292.619,751.179,314.453,69.120,378.844,191.054,440.190,64.560,84.971,101.320,203.821,74.133,184.066,51.658,62.900,111.188,78.536,45.824,53.380,159.855,579.930,18.840,362.179,197.489,15.333,583.060,204.032,102.022,1115.760,17.140,62.650,1144.974,128.067,53.983,225.525
2023-01-27,18249.350,11729.900,9294.450,15403.200,341.760,41.790,289.198,739.349,309.116,68.220,373.898,188.485,436.370,63.920,84.203,99.944,202.128,73.678,182.183,50.925,62.120,110.217,77.086,45.789,52.710,158.504,571.000,18.780,357.310,194.726,15.114,575.060,201.024,100.926,1100.370,16.950,61.973,1126.311,126.565,53.072,223.065
2023-01-30,18245.350,11583.200,9211.900,15388.550,342.570,42.050,289.511,739.909,309.243,68.270,375.064,189.245,437.380,64.210,84.415,99.936,202.458,73.734,182.636,50.781,62.360,109.513,77.239,47.131,52.710,158.397,573.140,18.860,358.009,194.588,15.125,575.380,201.150,100.685,1104.750,17.040,62.275,1126.762,126.661,53.064,224.685
2023-01-31,17974.350,11439.600,9043.650,15171.950,343.690,41.960,290.901,743.023,310.847,68.510,377.344,189.618,445.160,64.800,85.596,101.800,205.645,74.664,185.208,51.613,63.220,112.049,79.159,47.169,53.400,160.605,577.780,18.930,361.616,196.839,15.312,578.940,203.716,101.732,1109.780,17.070,62.720,1135.957,127.844,53.608,225.176
2023-02-01,17594.500,11422.300,9024.750,14874.750,342.650,42.090,289.942,740.708,310.013,68.240,376.722,190.220,442.650,65.060,85.063,101.202,204.548,74.538,184.292,51.094,62.970,110.756,78.541,47.567,53.160,160.039,576.330,19.030,357.942,195.635,15.274,575.750,203.048,100.972,1107.570,17.060,62.788,1126.691,127.640,53.572,225.194
2023-02-02,17571.850,11596.650,9261.700,14854.200,343.270,42.100,290.159,742.838,311.773,68.440,378.647,190.661,442.540,65.240,85.306,101.353,204.493,74.829,185.391,51.381,63.390,111.570,78.910,47.509,53.360,160.737,579.050,19.090,359.036,195.595,15.326,576.560,203.690,101.277,1112.250,17.080,63.073,1127.835,128.127,53.681,225.799
2023-02-03,17601.000,11497.650,9155.600,14935.500,346.920,42.700,293.840,752.213,316.084,69.090,382.105,192.539,441.330,65.410,85.256,101.180,204.988,74.778,184.632,51.165,63.320,111.411,79.173,47.543,53.600,161.230,580.580,19.210,362.227,197.075,15.442,581.100,204.725,101.778,1122.720,17.280,63.624,1139.775,129.124,54.115,226.704
2023-02-06,17516.150,11518.050,9195.600,14847.650,346.400,42.520,293.705,750.431,315.384,68.860,381.189,191.812,446.860,65.910,85.780,102.025,205.427,75.179,186.003,51.346,63.560,111.709,79.575,47.578,53.690,161.705,582.460,19.220,362.620,197.706,15.478,581.230,205.011,101.933,1122.980,17.250,63.802,1138.586,128.992,53.956,226.970
2023-02-07,17490.300,11504.700,9161.550,14839.400,345.510,42.520,292.456,747.721,314.252,68.590,380.311,191.307,446.410,66.030,85.617,101.690,204.893,75.118,185.337,51.267,63.760,111.266,79.660,47.940,53.250,161.643,582.160,19.240,361.922,197.163,15.483,579.940,204.848,101.720,1116.170,17.250,63.842,1136.034,129.050,53.985,227.126
2023-02-08,17687.350,11602.950,9185.150,14962.350,347.810,42.860,294.189,751.976,316.180,69.010,382.965,192.651,452.040,66.490,86.097,102.654,206.711,75.797,186.826,51.717,64.220,111.859,80.208,47.922,53.420,162.512,589.340,19.460,364.480,198.921,15.571,583.350,206.643,102.393,1126.730,17.430,64.449,1140.981,129.876,54.447,229.257
2023-02-09,17611.450,11601.600,9151.350,14934.150,348.410,43.000,294.388,752.557,317.022,69.100,383.110,192.931,452.160,66.810,86.056,102.642,207.233,75.996,186.861,51.575,63.890,111.947,80.208,48.279,53.320,162.039,590.590,19.470,364.591,199.003,15.607,583.930,207.220,102.361,1127.800,17.500,64.650,1141.810,129.892,54.456,229.460
2023-02-10,17569.700,11699.350,9222.150,14902.200,348.190,42.980,293.983,751.384,317.062,68.990,382.943,192.692,453.370,66.890,86.408,102.695,207.793,76.259,187.247,51.865,64.020,112.591,80.561,47.708,53.820,162.479,592.050,19.430,364.909,198.957,15.717,583.740,207.919,102.668,1125.390,17.460,64.735,1140.045,129.715,54.522,229.278
2023-02-13,17719.850,11709.450,9198.850,15028.300,346.050,42.720,292.180,747.238,315.150,68.630,380.840,191.332,448.560,65.890,85.233,101.167,204.902,75.483,184.571,51.421,63.270,111.648,79.818,47.459,53.160,160.928,585.900,19.220,361.607,197.076,15.556,580.200,206.355,101.956,1119.120,17.320,64.291,1133.483,129.143,54.004,226.542
2023-02-14,17723.850,11738.300,9243.600,15030.100,348.030,42.990,293.760,752.728,317.209,69.030,383.006,192.216,446.810,65.730,84.829,100.871,204.330,75.186,183.788,51.114,62.950,111.323,79.697,47.645,52.770,160.299,587.140,19.250,362.185,197.315,15.557,582.010,206.903,102.166,1123.470,17.390,64.396,1138.077,129.703,54.248,227.145
2023-02-15,17685.450,11584.950,9133.700,15015.850,349.920,43.230,295.429,755.874,319.126,69.420,384.490,193.218,450.280,66.120,85.015,101.207,205.663,75.549,184.307,51.215,63.130,111.404,79.762,48.124,52.880,160.813,590.580,19.430,363.525,198.115,15.599,583.960,207.708,102.515,1129.700,17.490,64.595,1144.859,130.338,54.394,228.321
2023-02-16,17575.150,11535.000,9085.450,14900.500,350.180,43.240,295.961,757.399,321.011,69.510,384.836,193.655,454.380,66.750,85.554,102.484,207.420,76.603,186.376,51.465,63.580,112.217,80.570,47.937,53.230,162.315,596.170,19.600,364.263,199.396,15.723,585.430,208.834,102.731,1134.280,17.530,64.932,1152.572,130.760,54.524,229.834
2023-02-17,17702.350,11590.350,9121.450,14968.900,348.300,43.030,294.082,753.962,319.105,69.300,383.464,192.863,451.380,66.520,85.095,101.947,206.583,76.345,185.497,51.332,63.430,111.928,80.631,48.015,53.180,162.498,592.540,19.460,361.972,198.369,15.637,582.490,208.051,102.074,1125.650,17.420,64.660,1145.225,130.337,54.289,228.419
2023-02-20,17786.900,11679.200,9194.350,15039.650,347.020,42.830,293.259,750.270,317.965,69.090,382.319,192.077,451.070,66.670,84.961,101.579,206.193,76.136,185.665,51.347,63.350,111.577,81.035,47.869,52.970,162.431,592.180,19.490,361.153,197.756,15.585,581.190,207.252,101.792,1121.360,17.370,64.454,1140.193,129.903,54.047,228.199
2023-02-21,17814.900,11605.650,9162.400,15083.750,346.410,42.790,292.498,750.307,317.273,68.990,381.632,191.719,450.030,66.390,84.771,101.294,206.209,76.060,185.165,51.196,63.090,111.813,80.588,47.304,53.030,162.720,591.010,19.490,360.149,197.109,15.576,580.660,206.537,101.368,1118.300,17.350,64.365,1139.349,130.012,53.948,228.406
2023-02-22,17721.050,11606.150,9133.150,15003.950,341.760,42.180,289.677,740.602,313.307,68.120,377.024,189.264,446.220,65.870,84.340,100.337,205.029,75.754,183.471,50.655,62.660,110.959,79.476,47.430,52.680,161.782,583.380,19.210,356.205,194.676,15.410,574.540,204.569,100.356,1104.720,17.110,63.749,1125.098,128.299,53.265,225.816
2023-02-23,17626.900,11575.100,9101.250,14938.650,340.940,42.030,289.724,739.450,312.338,67.970,376.387,188.793,446.240,65.740,84.174,100.445,204.786,75.408,183.186,50.719,62.560,111.084,79.998,47.155,52.970,161.319,582.910,19.180,355.969,194.375,15.384,573.030,204.505,100.160,1103.210,17.070,63.688,1124.328,128.136,53.172,225.382
2023-02-24,17604.400,11459.200,8998.400,14913.950,340.190,41.980,289.281,737.912,311.807,67.850,374.776,188.549,446.710,65.640,84.283,100.115,203.975,75.353,183.271,50.647,62.700,110.720,79.497,46.696,52.620,161.175,581.400,19.190,355.674,193.975,15.375,571.900,204.165,99.696,1102.450,17.030,63.666,1122.687,128.141,53.015,225.028
2023-02-27,17335.000,11431.250,9014.800,14701.900,339.320,41.860,288.599,735.585,310.883,67.630,373.028,187.630,443.870,65.220,83.921,99.612,203.146,75.060,182.039,50.121,62.180,109.679,78.609,46.869,52.130,159.579,576.850,19.040,354.364,192.579,15.290,569.620,203.374,99.071,1096.140,16.980,63.297,1120.852,127.101,52.759,223.637
2023-02-28,17286.300,11403.350,8999.100,14666.750,337.960,41.680,287.598,732.357,309.590,67.270,371.985,186.912,444.430,65.230,84.098,99.800,203.660,75.267,182.894,50.262,62.060,109.789,78.718,47.461,52.300,159.723,576.820,19.020,353.976,192.586,15.295,569.100,202.706,99.225,1090.780,16.930,63.162,1114.639,127.232,52.532,223.596
2023-03-01,17242.150,11339.850,8893.300,14630.450,340.260,41.910,289.209,738.638,311.959,67.760,375.191,188.345,450.250,65.760,84.735,101.158,205.750,76.137,184.820,50.844,62.600,110.697,79.819,47.308,52.650,160.795,582.340,19.100,357.398,194.703,15.429,573.010,205.307,100.164,1100.760,17.010,63.834,1125.171,128.402,53.173,225.028
2023-03-02,17156.150,11411.250,8924.150,14548.700,338.000,41.610,287.144,734.112,309.677,67.300,372.402,186.853,448.970,65.510,84.316,100.757,205.427,75.927,184.181,50.807,62.430,111.107,79.980,47.704,52.500,160.567,579.550,19.010,355.260,193.851,15.351,570.340,204.408,99.621,1094.090,16.900,63.337,1119.116,127.436,52.863,223.829
2023-03-03,17083.800,11572.200,9035.050,14518.750,342.520,42.010,289.653,745.215,313.923,68.100,376.424,188.689,450.530,65.710,84.552,101.353,206.281,76.062,184.018,51.162,62.710,112.077,80.830,47.979,52.970,161.325,585.000,19.050,358.943,196.002,15.431,575.650,206.106,100.479,1106.910,17.030,63.699,1133.244,129.048,53.459,224.651
2023-03-06,17238.450,11547.050,9027.100,14664.850,344.270,42.210,291.955,750.779,315.755,68.440,378.485,190.058,454.680,66.090,85.210,102.103,207.359,76.392,185.327,51.434,63.030,112.707,81.662,48.079,53.420,162.030,588.210,19.170,361.570,197.237,15.500,579.250,207.229,101.069,1112.330,17.130,64.084,1140.121,129.805,53.649,226.140
2023-03-08,17129.650,11605.200,9090.650,14587.250,344.770,42.150,291.992,754.335,316.675,68.590,379.378,190.104,454.330,66.120,85.138,102.635,207.993,76.532,184.885,51.353,63.030,112.892,81.863,47.952,53.360,162.323,587.240,19.170,361.823,197.997,15.551,580.450,208.054,101.319,1112.290,17.090,63.912,1143.689,130.288,53.815,225.557
2023-03-09,17385.950,11686.900,9184.100,14774.750,342.070,41.800,289.898,749.304,313.906,68.080,375.648,188.572,451.270,65.740,84.630,102.169,206.964,76.116,183.774,51.203,62.870,112.647,81.712,47.704,53.340,162.009,583.330,19.040,359.362,196.574,15.428,576.920,206.848,100.680,1105.400,16.960,63.553,1137.189,129.407,53.381,223.729
2023-03-10,17506.300,11724.600,9208.750,14881.000,338.750,41.430,287.790,742.193,310.343,67.510,372.440,187.106,448.310,65.240,84.139,101.513,206.110,75.809,182.336,50.824,62.590,112.092,81.072,47.046,53.080,161.449,576.700,18.880,356.415,195.087,15.291,572.850,205.379,100.064,1094.870,16.830,63.055,1127.291,128.516,52.989,222.024
2023-03-13,17552.950,11660.000,9178.200,14921.950,333.530,40.910,284.243,730.277,305.706,66.620,366.768,184.431,440.570,64.260,82.625,100.100,203.396,74.666,179.189,49.940,61.800,110.094,79.647,46.688,52.430,159.430,566.520,18.620,350.426,191.873,15.017,564.870,201.882,98.299,1076.730,16.590,62.058,1111.795,126.372,52.095,218.983
2023-03-14,17398.300,11582.150,9112.400,14803.950,332.190,40.700,282.309,727.073,304.521,66.470,365.170,183.422,437.820,63.880,81.775,99.260,201.834,74.179,177.952,49.497,61.340,109.457,79.264,46.938,52.300,158.061,564.850,18.540,348.001,190.934,14.971,563.270,201.122,97.747,1072.630,16.510,61.580,1106.803,125.517,51.975,217.574
2023-03-15,17244.300,11375.200,8922.800,14679.850,330.820,40.580,281.168,723.142,302.818,66.170,363.790,182.780,437.280,63.690,81.509,99.228,201.894,74.070,177.655,49.624,61.260,109.535,79.466,46.489,52.570,158.200,563.850,18.550,346.571,190.480,14.950,561.280,200.438,97.601,1071.330,16.470,61.340,1102.786,125.231,51.827,217.144
2023-03-16,16997.300,11304.700,8843.000,14454.450,331.230,40.670,281.364,724.078,303.697,66.230,363.913,182.569,435.410,63.610,81.483,98.959,201.446,73.982,177.328,49.343,60.850,108.908,78.881,46.848,52.200,157.023,562.800,18.540,346.430,190.784,14.972,562.810,200.199,97.586,1070.860,16.470,61.147,1103.659,125.069,51.840,217.030
2023-03-17,16887.050,11308.800,8859.200,14358.550,333.940,40.890,282.237,727.869,305.687,66.660,366.192,183.664,437.450,63.910,81.881,99.632,201.801,74.582,178.091,49.514,61.230,109.431,79.268,46.449,52.380,157.882,566.600,18.650,348.541,191.557,15.106,564.790,201.237,98.152,1081.700,16.560,61.567,1112.499,125.723,52.259,217.959
2023-03-20,16825.050,11305.200,8797.300,14320.300,331.400,40.680,280.326,722.673,304.132,66.280,364.165,182.736,432.450,63.320,81.286,98.443,200.137,73.876,176.399,49.093,61.030,108.617,78.642,46.619,52.020,156.604,561.770,18.420,345.877,189.416,15.014,560.910,199.607,97.432,1072.560,16.460,61.000,1103.811,124.832,51.874,216.746
2023-03-21,16852.250,11354.250,8855.600,14330.350,334.300,40.930,281.554,728.153,305.858,66.890,366.511,183.767,433.870,63.550,81.738,99.073,200.847,74.054,176.692,49.299,61.070,109.207,79.157,46.872,52.230,157.133,566.220,18.530,347.456,190.720,15.111,564.410,201.107,97.898,1078.050,16.540,61.319,1109.460,125.611,52.313,217.894
2023-03-22,16964.800,11245.600,8779.800,14420.850,335.580,41.100,282.864,729.379,306.523,67.050,367.552,184.142,435.630,63.730,82.226,99.223,201.463,74.198,177.341,49.377,61.310,109.450,79.751,46.910,52.410,157.227,568.110,18.640,348.974,191.401,15.142,565.560,201.768,98.346,1081.430,16.620,61.673,1110.760,126.249,52.486,218.759
2023-03-23,16852.900,11308.100,8820.250,14317.100,334.470,40.980,282.135,726.542,305.333,66.790,366.472,183.477,433.220,63.570,81.608,98.732,201.235,73.956,176.550,49.383,61.320,109.353,79.615,46.325,52.410,157.047,565.670,18.560,347.691,190.520,15.078,564.120,201.506,98.036,1076.120,16.580,61.544,1104.979,126.124,52.327,217.720
2023-03-24,16970.500,11339.200,8869.450,14411.300,331.770,40.710,280.646,721.247,303.113,66.260,363.842,182.386,428.450,63.010,81.054,97.844,199.385,73.393,175.167,48.875,60.580,108.420,78.884,45.750,52.080,156.001,561.890,18.440,344.621,188.615,14.955,559.070,199.731,97.238,1066.950,16.460,60.983,1099.515,125.188,51.885,216.405
2023-03-27,17026.200,11295.800,8842.300,14460.000,331.630,40.700,280.328,722.259,303.746,66.330,363.770,182.100,425.180,62.780,80.687,97.282,198.545,72.861,173.986,48.245,60.130,106.707,77.963,45.644,51.650,154.546,560.830,18.330,344.124,188.096,14.936,558.520,199.405,96.940,1065.910,16.430,60.680,1099.940,124.890,51.877,216.125
2023-03-28,16958.150,11164.650,8707.950,14403.600,330.730,40.650,279.247,720.957,303.091,66.100,362.802,181.508,424.010,62.780,80.612,97.274,198.454,72.827,173.747,47.950,59.950,106.273,77.778,46.435,51.320,153.526,559.950,18.320,342.852,187.195,14.944,556.070,198.851,96.752,1063.650,16.390,60.567,1095.801,124.665,51.710,215.466
2023-03-29,16831.800,11102.100,8577.750,14279.000,333.050,40.880,281.464,726.202,305.454,66.510,365.705,182.648,430.000,63.650,81.339,98.679,200.913,73.460,176.094,48.736,60.780,107.460,78.849,47.277,51.960,155.249,565.930,18.550,346.655,189.600,15.138,560.960,200.741,97.814,1073.570,16.520,61.259,1106.092,125.870,52.149,217.070
2023-03-31,16849.300,11065.650,8509.900,14262.700,338.190,41.450,285.722,736.870,310.505,67.530,371.453,185.513,434.820,64.340,82.290,99.745,202.384,74.282,178.263,49.494,61.690,108.320,79.644,47.412,52.630,157.116,575.610,18.740,351.750,192.058,15.343,568.080,203.299,98.897,1088.640,16.770,62.184,1121.512,127.627,53.015,220.275
2023-04-03,16795.350,11250.700,8654.900,14211.800,339.390,41.670,286.784,739.410,310.968,67.830,371.924,186.408,437.770,64.530,82.567,100.072,203.009,74.310,178.738,49.918,61.950,109.327,80.187,47.670,52.830,157.780,575.660,18.910,352.613,192.792,15.302,571.240,203.546,99.323,1092.620,16.860,62.550,1124.829,128.157,53.019,221.110
2023-04-05,16918.050,11352.250,8787.900,14345.600,341.960,42.080,288.138,745.908,313.785,68.310,374.724,187.890,437.590,64.770,82.703,100.356,203.342,74.501,179.054,50.167,62.030,110.738,80.627,47.951,53.240,158.631,578.360,19.040,353.328,193.659,15.369,572.400,204.431,99.646,1098.120,16.980,63.037,1128.236,129.283,53.332,223.368
